x,z
4.833258790000000360e+00,8.883294030000000063e+00
4.833442110000000014e+00,8.883344400000000363e+00
4.834200280000000127e+00,8.883556309999999456e+00
4.835098399999999685e+00,8.883739620000000059e+00
4.835775449999999864e+00,8.883982809999999120e+00
4.837452049999999559e+00,8.884432450000000259e+00
4.838621820000000184e+00,8.884747609999999796e+00
4.839503129999999764e+00,8.884981789999999435e+00
4.840774719999999753e+00,8.885322770000000148e+00
4.841284629999999645e+00,8.885458480000000492e+00
4.841559000000000168e+00,8.885531750000000173e+00
4.842473609999999873e+00,8.885773309999999370e+00
4.842718549999999844e+00,8.885838839999999905e+00
4.843269809999999786e+00,8.885983639999999184e+00
4.843565629999999622e+00,8.886061829999999162e+00
4.843615029999999599e+00,8.886074929999999483e+00
4.843684210000000157e+00,8.886093069999999372e+00
4.845181089999999635e+00,8.886487300000000644e+00
4.845500389999999769e+00,8.886570620000000531e+00
4.845989109999999656e+00,8.886698759999999808e+00
4.846198750000000111e+00,8.886753320000000400e+00
4.846732270000000398e+00,8.886891930000000883e+00
4.847079029999999733e+00,8.886981880000000444e+00
4.849234230000000423e+00,8.887535529999999184e+00
4.852626469999999692e+00,8.888403909999999186e+00
4.853429929999999892e+00,8.888610619999999685e+00
4.854077539999999580e+00,8.888775710000000885e+00
4.854945950000000288e+00,8.888994950000000728e+00
4.856423689999999738e+00,8.889365959999999234e+00
4.856898489999999846e+00,8.889484330000000156e+00
4.858182219999999774e+00,8.889804010000000645e+00
4.858851999999999727e+00,8.889969609999999633e+00
4.859603339999999605e+00,8.890154810000000296e+00
4.860134040000000155e+00,8.890286480000000324e+00
4.860833940000000020e+00,8.890457129999999708e+00
4.862761980000000150e+00,8.890927579999999608e+00
4.863059699999999985e+00,8.891000359999999603e+00
4.863199449999999757e+00,8.891034290000000340e+00
4.863462250000000431e+00,8.891097529999999693e+00
4.863695370000000295e+00,8.891153870000000126e+00
4.864016910000000138e+00,8.891230919999999927e+00
4.864308699999999597e+00,8.891300660000000633e+00
4.865248760000000061e+00,8.891525570000000656e+00
4.866973070000000234e+00,8.891939410000000876e+00
4.868431199999999848e+00,8.892286529999999800e+00
4.869453349999999681e+00,8.892524800000000340e+00
4.869980339999999686e+00,8.892649809999999988e+00
4.871627359999999740e+00,8.893031649999999289e+00
4.873395859999999580e+00,8.893441179999999946e+00
4.874487470000000044e+00,8.893689889999999210e+00
4.874624220000000285e+00,8.893721360000000686e+00
4.874644970000000299e+00,8.893725290000000783e+00
4.874665160000000164e+00,8.893729099999999832e+00
4.874703379999999697e+00,8.893739410000000234e+00
4.874763169999999590e+00,8.893752969999999536e+00
4.875470749999999853e+00,8.893913270000000537e+00
4.876826559999999589e+00,8.894221090000000274e+00
4.877256670000000405e+00,8.894317920000000655e+00
4.878936229999999874e+00,8.894696800000000181e+00
4.879590920000000054e+00,8.894843800000000300e+00
4.880491649999999737e+00,8.895043469999999175e+00
4.881464410000000420e+00,8.895255679999999998e+00
4.884274300000000402e+00,8.895868509999999674e+00
4.887329730000000261e+00,8.896516619999999875e+00
4.893272220000000061e+00,8.897776860000000454e+00
4.893744510000000325e+00,8.897866219999999160e+00
4.894031019999999899e+00,8.897934409999999517e+00
4.894552990000000214e+00,8.898041680000000397e+00
4.896267039999999682e+00,8.898393860000000544e+00
4.897039799999999943e+00,8.898552020000000340e+00
4.897343020000000102e+00,8.898613219999999657e+00
4.898712569999999822e+00,8.898890650000000235e+00
4.899160460000000050e+00,8.898981179999999824e+00
4.899279980000000201e+00,8.899005100000000112e+00
4.899966939999999660e+00,8.899142780000000030e+00
4.900709319999999813e+00,8.899292020000000747e+00
4.901170040000000228e+00,8.899383900000000125e+00
4.901347770000000104e+00,8.899419449999999898e+00
4.901486079999999745e+00,8.899447079999999843e+00
4.901687400000000139e+00,8.899487179999999498e+00
4.902171130000000154e+00,8.899582649999999262e+00
4.904935290000000059e+00,8.900129259999999931e+00
4.905307370000000056e+00,8.900201920000000655e+00
4.906331040000000421e+00,8.900401439999999553e+00
4.906801119999999905e+00,8.900493850000000151e+00
4.907534479999999810e+00,8.900637330000000347e+00
4.907734239999999915e+00,8.900675899999999530e+00
4.909068549999999753e+00,8.900935300000000439e+00
4.911118789999999734e+00,8.901325189999999665e+00
4.911236500000000227e+00,8.901347799999999921e+00
4.911315059999999733e+00,8.901362849999999938e+00
4.911371230000000310e+00,8.901373440000000414e+00
4.911708149999999939e+00,8.901437500000000114e+00
4.912138900000000419e+00,8.901519880000000384e+00
4.912310670000000101e+00,8.901552459999999556e+00
4.913105899999999693e+00,8.901703859999999580e+00
4.913412039999999870e+00,8.901762019999999609e+00
4.913751559999999685e+00,8.901826970000000117e+00
4.914333039999999819e+00,8.901936609999999916e+00
4.914812050000000099e+00,8.902026129999999426e+00
4.916034640000000344e+00,8.902258829999999179e+00
4.917156989999999617e+00,8.902466849999999710e+00
4.918218969999999857e+00,8.902664189999999422e+00
4.918660130000000130e+00,8.902746499999999230e+00
4.918907609999999764e+00,8.902792489999999503e+00
4.918978690000000320e+00,8.902805660000000287e+00
4.919786560000000364e+00,8.902954629999999980e+00
4.922026029999999608e+00,8.903368609999999350e+00
4.923010839999999888e+00,8.903555559999999147e+00
4.925513729999999590e+00,8.904019690000000153e+00
4.930407459999999631e+00,8.904913629999999358e+00
4.931087680000000084e+00,8.905034249999999929e+00
4.932122640000000224e+00,8.905223550000000543e+00
4.932681089999999990e+00,8.905324670000000609e+00
4.933030089999999923e+00,8.905388419999999527e+00
4.934071740000000261e+00,8.905579440000000346e+00
4.934692509999999643e+00,8.905692240000000481e+00
4.935468580000000216e+00,8.905833519999999837e+00
4.937998529999999775e+00,8.906295390000000367e+00
4.938842029999999994e+00,8.906450870000000464e+00
4.939575699999999792e+00,8.906584699999999799e+00
4.940596580000000237e+00,8.906771519999999498e+00
4.941159879999999838e+00,8.906874800000000647e+00
4.942045760000000065e+00,8.907037430000000811e+00
4.944769390000000264e+00,8.907543849999999708e+00
4.946995799999999832e+00,8.907953980000000271e+00
4.947721839999999816e+00,8.908084990000000758e+00
4.947806589999999893e+00,8.908100620000000802e+00
4.948919929999999745e+00,8.908307549999999964e+00
4.949292019999999681e+00,8.908376770000000278e+00
4.950036719999999946e+00,8.908515059999999153e+00
4.950918869999999750e+00,8.908680260000000573e+00
4.951357240000000104e+00,8.908765730000000715e+00
4.952672699999999928e+00,8.909009279999999364e+00
4.955523140000000382e+00,8.909541020000000699e+00
4.956693620000000244e+00,8.909761149999999574e+00
4.957425520000000141e+00,8.909897289999999970e+00
4.958786540000000187e+00,8.910153830000000497e+00
4.961918780000000417e+00,8.910750000000000171e+00
4.963324949999999625e+00,8.911012760000000199e+00
4.964754959999999606e+00,8.911280160000000450e+00
4.965036790000000089e+00,8.911333320000000668e+00
4.965130789999999905e+00,8.911351140000000726e+00
4.965224870000000124e+00,8.911368879999999493e+00
4.965318940000000403e+00,8.911386600000000158e+00
4.966270989999999941e+00,8.911567379999999261e+00
4.966574810000000006e+00,8.911624690000000015e+00
4.967030910000000077e+00,8.911711190000000116e+00
4.967791169999999923e+00,8.911854970000000264e+00
4.968743360000000386e+00,8.912036600000000419e+00
4.969980160000000424e+00,8.912277950000000004e+00
4.971013379999999593e+00,8.912469220000000192e+00
4.972545840000000439e+00,8.912760419999999684e+00
4.972964880000000143e+00,8.912838700000000003e+00
4.973697030000000296e+00,8.912976849999999729e+00
4.975110789999999561e+00,8.913246009999999941e+00
4.976137719999999653e+00,8.913441779999999426e+00
4.976678719999999778e+00,8.913545230000000430e+00
4.977220919999999715e+00,8.913648110000000457e+00
4.977675449999999557e+00,8.913734160000000628e+00
4.978698920000000250e+00,8.913928699999999594e+00
4.980277150000000042e+00,8.914234119999999706e+00
4.981107899999999589e+00,8.914394579999999735e+00
4.983409489999999664e+00,8.914829239999999544e+00
4.984341569999999777e+00,8.915006890000000794e+00
4.985070239999999764e+00,8.915142639999999119e+00
4.985279549999999560e+00,8.915182509999999283e+00
4.985384329999999586e+00,8.915202329999999620e+00
4.985489140000000319e+00,8.915222290000000882e+00
4.985698799999999764e+00,8.915262099999999634e+00
4.987152339999999739e+00,8.915541100000000441e+00
4.988715090000000352e+00,8.915838960000000313e+00
4.989964969999999944e+00,8.916075899999999166e+00
4.992129079999999774e+00,8.916492670000000231e+00
4.993574640000000286e+00,8.916765330000000489e+00
4.994782569999999922e+00,8.916995749999999887e+00
4.995509410000000372e+00,8.917133240000000072e+00
4.995993519999999855e+00,8.917225589999999258e+00
4.997501759999999571e+00,8.917513669999999948e+00
4.998045489999999980e+00,8.917617509999999470e+00
4.998181630000000375e+00,8.917643310000000767e+00
4.998278840000000223e+00,8.917661689999999197e+00
4.998408490000000093e+00,8.917686440000000658e+00
4.998862279999999991e+00,8.917772760000000076e+00
5.001820000000000377e+00,8.918343639999999795e+00
5.003120889999999932e+00,8.918586559999999608e+00
5.003214790000000356e+00,8.918604500000000712e+00
5.005740780000000001e+00,8.919088340000000059e+00
5.006376890000000301e+00,8.919209640000000050e+00
5.006740630000000358e+00,8.919279059999999149e+00
5.007332100000000175e+00,8.919391929999999746e+00
5.009467830000000177e+00,8.919801720000000600e+00
5.009887220000000418e+00,8.919882140000000348e+00
5.010366920000000057e+00,8.919973369999999235e+00
5.011566700000000374e+00,8.920202800000000209e+00
5.012767890000000115e+00,8.920432740000000749e+00
5.014010629999999580e+00,8.920672010000000540e+00
5.016213569999999677e+00,8.921093720000000005e+00
5.017693480000000150e+00,8.921376580000000445e+00
5.020033230000000124e+00,8.921823890000000645e+00
5.023058790000000329e+00,8.922530690000000320e+00
5.023789149999999815e+00,8.922693699999999950e+00
5.038746299999999678e+00,8.925488740000000476e+00
5.071289120000000317e+00,8.930527509999999225e+00
5.073348550000000401e+00,8.930983060000000862e+00
5.096567570000000380e+00,8.934803269999999742e+00
5.103985549999999982e+00,8.937218950000000106e+00
5.111317389999999961e+00,8.938173680000000232e+00
5.114573400000000269e+00,8.938731810000000166e+00
5.137859670000000101e+00,8.943819449999999449e+00
5.142199269999999878e+00,8.944987279999999430e+00
5.187354059999999656e+00,8.954645290000000202e+00
5.187549289999999758e+00,8.954694130000000030e+00
5.205774990000000102e+00,8.958340039999999505e+00
5.207003890000000190e+00,8.958626649999999358e+00
5.214487789999999734e+00,8.960071640000000670e+00
5.222034869999999884e+00,8.960165899999999795e+00
5.224945939999999567e+00,8.959751530000000130e+00
