x,z,cp,tangential_velocity
9.924812203877606542e-01,1.267670961281172452e-02,3.606070939063660274e-01,-7.996204762846146341e-01
9.917624386431077577e-01,1.275797087568360938e-02,3.512877117562144269e-01,-8.054267739799724213e-01
9.910113332973018441e-01,1.284288645597493270e-02,3.399287882662758165e-01,-8.124476670738394191e-01
9.902277898473528239e-01,1.292987660132668623e-02,3.260053923807995080e-01,-8.209717459323435662e-01
9.894111005128509717e-01,1.301153386877947939e-02,3.214977352368185715e-01,-8.237124891387658243e-01
9.885614409916254619e-01,1.308908006511719929e-02,3.260309804884806706e-01,-8.209561617477021400e-01
9.876795842936166858e-01,1.316956481334540657e-02,3.257852356245269920e-01,-8.211058180134110929e-01
9.867655848158993770e-01,1.325298314878571755e-02,3.243005436479350356e-01,-8.220094016202399434e-01
9.858194989382667028e-01,1.333932992580226518e-02,3.222927809171332036e-01,-8.232297486624658989e-01
9.848413850197523800e-01,1.342859981811911352e-02,3.200315123592529787e-01,-8.246020177277927354e-01
9.838313033950297770e-01,1.352078731914880400e-02,3.176453874763547347e-01,-8.260475849027374418e-01
9.827893163706916679e-01,1.361588674233203330e-02,3.152043927887802077e-01,-8.275237804505800598e-01
9.817154882214058631e-01,1.371389222148841971e-02,3.127557214068275027e-01,-8.290019774362257232e-01
9.806098851859508247e-01,1.381479771117836118e-02,3.103463013596639009e-01,-8.304539112078020979e-01
9.794725754631297132e-01,1.391859698707594711e-02,3.080368760712006715e-01,-8.318432087411661291e-01
9.783036292075631968e-01,1.402528364635290299e-02,3.059178845205311470e-01,-8.331159075899756683e-01
9.771031185253626905e-01,1.413485110807354700e-02,3.041634905751714468e-01,-8.341681541660701527e-01
9.758711174696819146e-01,1.424729261360072746e-02,3.032638748175645604e-01,-8.347072092550988920e-01
9.746077020361494370e-01,1.436260122701274108e-02,3.058241410251935077e-01,-8.331721664666952298e-01
9.733141697806517723e-01,1.449174922995408871e-02,2.983598703075593939e-01,-8.376396180294009008e-01
9.719904088128451525e-01,1.463186898261544834e-02,2.804342063030064169e-01,-8.482722403196945038e-01
9.706341133551239508e-01,1.476230026902328185e-02,2.763133759003697509e-01,-8.506977278091379935e-01
9.692455557132786392e-01,1.488586064382429325e-02,2.798855229660290878e-01,-8.485955909819299370e-01
9.678259863126226215e-01,1.501218059044745479e-02,2.798227268982970140e-01,-8.486325901718028142e-01
9.663754927188834554e-01,1.514125231688344050e-02,2.788236769674804494e-01,-8.492210095331600428e-01
9.648941644053384836e-01,1.527306786138018201e-02,2.773926215848370180e-01,-8.500631614269394953e-01
9.633820927472958040e-01,1.540761909293398429e-02,2.756752309536597556e-01,-8.510727166619431738e-01
9.618393710164575561e-01,1.554489771179109678e-02,2.736779700094045253e-01,-8.522452874557860936e-01
9.602660943751671896e-01,1.568489524995966486e-02,2.712533328573585312e-01,-8.536666018667015132e-01
9.586623598705386051e-01,1.582760307173208814e-02,2.676105636422655421e-01,-8.557975440241309961e-01
9.570279963585993643e-01,1.596986309603695350e-02,2.651546809107913072e-01,-8.572311934882028694e-01
9.553629131116302409e-01,1.610943296983308876e-02,2.660742761561433189e-01,-8.566946502948741271e-01
9.536674745905900918e-01,1.624935635326551012e-02,2.673889025122676566e-01,-8.559270398157382553e-01
9.519419686019818805e-01,1.639176118426513562e-02,2.677416674192594215e-01,-8.557209431705762315e-01
9.501865015831427730e-01,1.653663867863119918e-02,2.678065427618266936e-01,-8.556830354974751529e-01
9.484011818195476895e-01,1.668397989963740433e-02,2.677531474292113023e-01,-8.557142353442466209e-01
9.465861194381289812e-01,1.683377575858321235e-02,2.676526708927371434e-01,-8.557729424954161335e-01
9.447414264004841966e-01,1.698601701535443209e-02,2.675442070423141860e-01,-8.558363120116403433e-01
9.428672164959691626e-01,1.714069427899323622e-02,2.674561785468696495e-01,-8.558877388145774701e-01
9.409636053346790430e-01,1.729779800827740618e-02,2.674144459576743849e-01,-8.559121181770507070e-01
9.390307103403171540e-01,1.745731851230888920e-02,2.674445364248899670e-01,-8.558945399844013480e-01
9.370686507429515366e-01,1.761924595111159092e-02,2.675726983125980007e-01,-8.558196665696587990e-01
9.350775475716600615e-01,1.778357033623834127e-02,2.678306790625908373e-01,-8.556689318523894583e-01
9.330575236470655121e-01,1.795028153138702662e-02,2.682710144128493956e-01,-8.554115884106028300e-01
9.310087035737586447e-01,1.811936925302585349e-02,2.690136172290296113e-01,-8.549774165268755333e-01
9.289312137326122265e-01,1.829082307102767105e-02,2.704357905802643458e-01,-8.541453093120254803e-01
9.268251822729857148e-01,1.846463240931336958e-02,2.746831850487034821e-01,-8.516553381217641938e-01
9.246924819582333921e-01,1.865762499162875593e-02,2.682985732584173277e-01,-8.553954797294539558e-01
9.225317765703850981e-01,1.885492603856889909e-02,2.573501891759271132e-01,-8.617713216532985054e-01
9.203408931787159242e-01,1.903414535104801242e-02,2.616006341148926495e-01,-8.593016733866560841e-01
9.181214311504855008e-01,1.921009049348590750e-02,2.661788161489252458e-01,-8.566336345550965570e-01
9.158740872026436275e-01,1.938824594105858362e-02,2.688840440962347866e-01,-8.550531889325746482e-01
9.135989999619512636e-01,1.956860070429885384e-02,2.711194376811056905e-01,-8.537450218413541458e-01
9.112963097665057743e-01,1.975114365807537076e-02,2.732179762559018288e-01,-8.525151164314320740e-01
9.089661586570850771e-01,1.993586354227889351e-02,2.753198809878211195e-01,-8.512814569883329074e-01
9.066086903683856502e-01,2.012274896251685374e-02,2.775049253501401525e-01,-8.499971027302739568e-01
9.042240503201561808e-01,2.031178839081622389e-02,2.798304630026794415e-01,-8.486280321774202218e-01
9.018123856082275180e-01,2.050297016633461158e-02,2.823468968002063040e-01,-8.471440864456256659e-01
8.993738449954390424e-01,2.069628249607955231e-02,2.851071507688935913e-01,-8.455133643125378740e-01
8.969085789024622279e-01,2.089171345563596918e-02,2.881767629471851944e-01,-8.436961757960117492e-01
8.944167393985222869e-01,2.108925098990171304e-02,2.916514728520775979e-01,-8.416344379526793373e-01
8.918984801920173400e-01,2.128888291383118983e-02,2.957001620588640689e-01,-8.392257371775104779e-01
8.893539566210373337e-01,2.149059691318697465e-02,3.007104098091809563e-01,-8.362353676990821327e-01
8.867833256437818168e-01,2.169438054529943677e-02,3.081804292710050852e-01,-8.317569180529819084e-01
8.841876985143095613e-01,2.190982468471842914e-02,3.149401904883125658e-01,-8.276833993210733764e-01
8.815688121723107562e-01,2.215331684778491100e-02,3.098650280987066408e-01,-8.307436258565534803e-01
8.789239152455241566e-01,2.239617698892265585e-02,3.062733154468534336e-01,-8.329025660622895177e-01
8.762520631923689240e-01,2.262675816483889976e-02,3.134851028936441741e-01,-8.285619452439001442e-01
8.735551215531831559e-01,2.285805562174787059e-02,3.187740266122247590e-01,-8.253641459306160222e-01
8.708326279479379206e-01,2.308697604910482995e-02,3.280557451736128005e-01,-8.197220594972342012e-01
8.680852458222899637e-01,2.332250626262536569e-02,3.361469007632137407e-01,-8.147718080768296955e-01
8.653132366972513534e-01,2.356208033587810224e-02,3.470178170736958334e-01,-8.080731296895746762e-01
8.625185364252851983e-01,2.381896762877197538e-02,3.574012526030826420e-01,-8.016225716613257779e-01
8.597044021666722102e-01,2.411454808028632227e-02,3.527892992269796579e-01,-8.044940650949641281e-01
8.568633157612813855e-01,2.438687435759930716e-02,3.627941485731299709e-01,-7.982517468987274656e-01
8.539970837127531800e-01,2.466418392716381719e-02,3.864456269908587149e-01,-7.832971166863448298e-01
8.511124641952894088e-01,2.499991586055506920e-02,3.864040871598699578e-01,-7.833236322492319603e-01
8.482065491364120247e-01,2.535795145633288478e-02,3.916587924679199029e-01,-7.799623116100419251e-01
8.452804213860611871e-01,2.574322159231269905e-02,3.969051955014639699e-01,-7.765917875554286809e-01
8.423350405128496865e-01,2.616069838653185126e-02,4.014185693112695130e-01,-7.736804448147377444e-01
8.393712737469951612e-01,2.661404641312282299e-02,4.037120465818406778e-01,-7.721968359286117689e-01
8.363896125673810911e-01,2.710190651893045269e-02,4.055307713983148377e-01,-7.710183062688493738e-01
8.333911198443595403e-01,2.762742286256193724e-02,4.062766215789260782e-01,-7.705344758160234120e-01
8.303770288906955344e-01,2.819419517727144234e-02,4.037021293229315910e-01,-7.722032573597888971e-01
8.273453118635167858e-01,2.878784521672803076e-02,4.024572387786896632e-01,-7.730089011268307386e-01
8.242984063324118038e-01,2.941852749972228426e-02,4.040079194810126673e-01,-7.720052334790142856e-01
8.212379383965362489e-01,3.009326104165414850e-02,3.981666814486263251e-01,-7.757791686758376271e-01
8.181622240204189378e-01,3.079957150907995655e-02,3.957700789261406893e-01,-7.773222761981412043e-01
8.150727627334383163e-01,3.154247655570513453e-02,3.923724475118401944e-01,-7.795046840706987279e-01
8.119699856112905234e-01,3.232205153065248471e-02,3.889834861204281014e-01,-7.816754530363428932e-01
8.088549666158061369e-01,3.313980467438960853e-02,3.858938274752482522e-01,-7.836492662695165867e-01
8.057283353726870656e-01,3.399599901966750271e-02,3.854403951650099414e-01,-7.839385210812069849e-01
8.026039913506659573e-01,3.492796224411599815e-02,3.834795057211165537e-01,-7.851881903587721867e-01
7.995059743077173042e-01,3.600102193419627006e-02,3.445186792069582227e-01,-8.096180091827513969e-01
7.963855808022155536e-01,3.706551215550626943e-02,2.735207232238892061e-01,-8.523375368808479013e-01
7.931987875879672467e-01,3.799708951465788354e-02,2.889156385422255724e-01,-8.432581819690659897e-01
7.899982867253898533e-01,3.896303725820061264e-02,3.021917139718320877e-01,-8.353492000523899952e-01
7.867786725557732730e-01,3.993373149881337958e-02,2.808733875174090899e-01,-8.480133327269040455e-01
7.835377797543909839e-01,4.089666653426027310e-02,3.082603220804689403e-01,-8.317088901289507730e-01
7.802979181946410048e-01,4.193033625487824212e-02,2.961623059512172862e-01,-8.389503525529878880e-01
7.770499226935096981e-01,4.300799806449989021e-02,2.912336628509205605e-01,-8.418826148276726817e-01
7.737961541104496632e-01,4.413071408065291634e-02,2.738176071325493233e-01,-8.521633604347529367e-01
7.705296112591272228e-01,4.527422239137099402e-02,2.634456638421047714e-01,-8.582274384788074473e-01
7.672505740806299102e-01,4.643883802525389931e-02,2.574557308895755181e-01,-8.617100841410784140e-01
7.639586198799994676e-01,4.762219302355451267e-02,2.629147600343706426e-01,-8.585366852765403678e-01
7.607132271185568229e-01,4.893812157869099899e-02,2.664737358850921556e-01,-8.564614784769410960e-01
7.575120863207938093e-01,5.040825551643362407e-02,1.831064520438118182e-01,-9.038216350343624139e-01
7.542939058228037563e-01,5.191243495829387516e-02,9.295344876258615496e-02,-9.523899155479408352e-01
7.510294550929639268e-01,5.334525858649664248e-02,-5.359671922380071507e-03,-1.002676254791335930e+00
7.476642189622719759e-01,5.456705922645482820e-02,-1.850413714933507592e-02,-1.009209659659148883e+00
7.442384432073959610e-01,5.568696287834063591e-02,4.295039873253236884e-02,-9.782891194669741664e-01
7.408066932165835450e-01,5.684357421182257425e-02,4.207226906975225500e-02,-9.787378254314317294e-01
7.373591093314448841e-01,5.800552208254643183e-02,3.965291199159604041e-02,-9.799730037140839123e-01
7.338959042151933510e-01,5.917273481609429397e-02,3.553398480424030392e-02,-9.820723065007788133e-01
7.304172914946340800e-01,6.034514041328670197e-02,3.130315015830575920e-02,-9.842239835737057740e-01
7.269234857469849542e-01,6.152266655462386435e-02,2.901698410973641007e-02,-9.853847045140611272e-01
7.234147024866421916e-01,6.270524060474673422e-02,3.336008291246839175e-02,-9.831784767210537401e-01
7.198984545824147485e-01,6.391183210382272994e-02,4.878766772085341152e-02,-9.753011495323619107e-01
7.164176341891042021e-01,6.525499456448033420e-02,4.073685154870032576e-02,-9.794198019497561969e-01
7.129653634991528488e-01,6.671613991745534156e-02,-5.185908025502428131e-02,-1.025601813695268483e+00
7.094993841183858674e-01,6.818308736177247642e-02,-1.256698073929813919e-01,-1.060975875028731030e+00
7.060199098447375032e-01,6.965574640920341176e-02,-2.164110137908847875e-01,-1.102910247386832854e+00
7.025271553085705722e-01,7.113402621920131286e-02,-3.881121008961552210e-01,-1.178181692650227541e+00
6.989098242520451754e-01,7.225191556658761005e-02,-4.687196130192559096e-01,-1.211907427578218899e+00
6.951631669246982614e-01,7.299302722532188814e-02,-2.380033682786126814e-01,-1.112655997277960385e+00
6.914175465223317829e-01,7.380037986632165259e-02,-1.315668341414086839e-01,-1.063751302768372042e+00
6.877041007220768831e-01,7.479531507574119220e-02,-1.302208901663539642e-01,-1.063118474191072416e+00
6.840041689271395553e-01,7.589986931842250539e-02,-1.973084330196179792e-01,-1.094215898723655878e+00
6.802917763389149108e-01,7.700814352753984626e-02,-2.563303298396211183e-01,-1.120861423120459222e+00
6.765468293067269379e-01,7.804194385660119526e-02,-3.020165431775165832e-01,-1.141059395113819930e+00
6.727581647737859161e-01,7.895929390337273757e-02,-2.792221991097612044e-01,-1.131027054985759950e+00
6.689462371045163946e-01,7.983787650086780763e-02,-2.515925898161281982e-01,-1.118745989854769585e+00
6.651225735125474436e-01,8.071916402310012895e-02,-2.426912718419949044e-01,-1.114760634325591360e+00
6.612874098594605510e-01,8.160310210810409193e-02,-2.404668165559002979e-01,-1.113762459663594662e+00
6.574409827162150943e-01,8.248963623041488669e-02,-2.423293489515032650e-01,-1.114598290395020896e+00
6.535835293485555697e-01,8.337871170443190982e-02,-2.474844917177687620e-01,-1.116908452702265464e+00
6.497152877023759654e-01,8.427027368779196892e-02,-2.559557160790859598e-01,-1.120694300904169882e+00
6.458364963890419475e-01,8.516426718475234026e-02,-2.685828993534122855e-01,-1.126313854728517638e+00
6.419473946706725220e-01,8.606063704958305527e-02,-2.879471059886959949e-01,-1.134877573127910599e+00
6.380482224453809525e-01,8.695932798996852675e-02,-3.242094845142529103e-01,-1.150743014106213380e+00
6.341283928515961676e-01,8.780513050589777713e-02,-3.601324090117254961e-01,-1.166247147482781799e+00
6.301755557438013522e-01,8.853566791575268047e-02,-3.406272786045378975e-01,-1.157854601668334649e+00
6.262007251484396075e-01,8.920576231640839349e-02,-2.989837456597246312e-01,-1.139729680959360003e+00
6.222166810068051612e-01,8.987740997716398006e-02,-2.800757438790248965e-01,-1.131404323784837240e+00
6.182236690735074536e-01,9.055056946762793380e-02,-2.682848723211659347e-01,-1.126181545010024543e+00
6.142219356563312083e-01,9.122519926415204039e-02,-2.601440110605728329e-01,-1.122561361824186754e+00
6.102117276010434743e-01,9.190125775239264827e-02,-2.542332536415188304e-01,-1.119925557187404719e+00
6.061932922761669174e-01,9.257870322987768463e-02,-2.497973535646316190e-01,-1.117943358835603807e+00
6.021668775577206922e-01,9.325749390857905607e-02,-2.463387825054883518e-01,-1.116395441815080325e+00
5.981327318139308957e-01,9.393758791749029502e-02,-2.434052502856178801e-01,-1.115080826794909052e+00
5.940911038899095997e-01,9.461894330520942420e-02,-2.401732905926903250e-01,-1.113630679620802422e+00
5.900428265946587869e-01,9.530485375491812294e-02,-2.372177523855039105e-01,-1.112302904961370631e+00
5.859892609635561911e-01,9.600184690994249814e-02,-2.385122480393286892e-01,-1.112884651722418461e+00
5.819300764365995526e-01,9.670656100509056330e-02,-2.432862428980890890e-01,-1.115027462844789818e+00
5.778644149841750677e-01,9.741239955778423221e-02,-2.465465987147723581e-01,-1.116488512576270242e+00
5.737925273954322947e-01,9.811931902857677634e-02,-2.496323297779301509e-01,-1.117869549535154938e+00
5.697146648435778005e-01,9.882727581134535810e-02,-2.528132771595370532e-01,-1.119291417442096259e+00
5.656310788703822201e-01,9.953622623598085140e-02,-2.561916977555331876e-01,-1.120799579655316069e+00
5.615420213706638908e-01,1.002461265710816174e-01,-2.598214092669588471e-01,-1.122417662577954500e+00
5.574477445767506145e-01,1.009569330266510412e-01,-2.637413188892225868e-01,-1.124162496656609944e+00
5.533485010429206596e-01,1.016686017567987460e-01,-2.679865747457150782e-01,-1.126049099615871629e+00
5.492445436298245554e-01,1.023810888624451798e-01,-2.725590561818820312e-01,-1.128077593156553204e+00
5.451362456809365487e-01,1.030950259161811655e-01,-2.779334226844616396e-01,-1.130457174193017167e+00
5.410240597083085801e-01,1.038111786776916012e-01,-2.858011134447713264e-01,-1.133931705811585200e+00
5.369066822959902563e-01,1.045208438821072505e-01,-2.922142389091280101e-01,-1.136756015558804123e+00
5.327841673189888105e-01,1.052231620505116871e-01,-2.937906753745331834e-01,-1.137449196832339027e+00
5.286582049450061493e-01,1.059260675229155568e-01,-2.978093557950327597e-01,-1.139214359018983158e+00
5.245290496828363125e-01,1.066295169407983356e-01,-3.027937669746831872e-01,-1.141399915443611413e+00
5.203969562382260161e-01,1.073334669120864227e-01,-3.085323747366057745e-01,-1.143910999482304902e+00
5.162621794981627765e-01,1.080378740138296378e-01,-3.150352886902911820e-01,-1.146749880614901684e+00
5.121249745151525978e-01,1.087426947948799127e-01,-3.224365480120821026e-01,-1.149972411848250387e+00
5.079855964914865574e-01,1.094478857785714521e-01,-3.310241859461584557e-01,-1.153700214937207313e+00
5.038443007634996196e-01,1.101534034654026439e-01,-3.413858729446515028e-01,-1.158182141523798281e+00
4.997013427858193468e-01,1.108592043357193024e-01,-3.549031118912431282e-01,-1.164003054932092107e+00
4.955569781156088371e-01,1.115652448523991036e-01,-3.763123062091333626e-01,-1.173163375753408566e+00
4.914083851098438593e-01,1.122516757712027635e-01,-4.041283394273511576e-01,-1.184959214246360082e+00
4.872472635110297601e-01,1.128614255651548548e-01,-4.008298391566831320e-01,-1.183566575717936997e+00
4.830769449408807148e-01,1.134142468727946801e-01,-3.661477074903594087e-01,-1.168823214814951994e+00
4.789062404637173254e-01,1.139671193366271762e-01,-3.462676877726058589e-01,-1.160287760761357756e+00
4.747354073482373815e-01,1.145200088528745413e-01,-3.232544118375997311e-01,-1.150327958382999505e+00
4.705686963710504211e-01,1.150992093870315258e-01,-3.007607142242534337e-01,-1.140508971566753349e+00
4.664141939640700230e-01,1.157563024008502750e-01,-3.098161234806928732e-01,-1.144471984576596268e+00
4.622681616841556318e-01,1.164649112981091250e-01,-3.460345738745265187e-01,-1.160187301203786880e+00
4.581230246561117658e-01,1.171733671855991199e-01,-3.682615709521257497e-01,-1.169727135255109740e+00
4.539790385715157806e-01,1.178816263624239968e-01,-3.879842930117243238e-01,-1.178127451938763892e+00
4.498364590509492666e-01,1.185896451398215090e-01,-4.085823939387023263e-01,-1.186837138759443411e+00
4.456955416282304405e-01,1.192973798438584365e-01,-4.339859987085730175e-01,-1.197491544316106271e+00
4.415557173157557136e-01,1.199994028063183227e-01,-4.711737631284602656e-01,-1.212919520466407608e+00
4.374082251618175432e-01,1.206375014474593554e-01,-4.876619913097330894e-01,-1.219697499919440320e+00
4.332536518995124819e-01,1.212136099277179302e-01,-4.650447176166028207e-01,-1.210390316227208940e+00
4.291012758495856838e-01,1.217858991352541442e-01,-4.583741789082091955e-01,-1.207631640405388396e+00
4.249518524043277012e-01,1.223577814085999582e-01,-4.578716280438315245e-01,-1.207423549564870635e+00
4.208056375197220533e-01,1.229292214713629539e-01,-4.602963839109590616e-01,-1.208427235670795019e+00
4.166628869538332447e-01,1.235001840744283652e-01,-4.646267202629816850e-01,-1.210217633429203410e+00
4.125238562510302742e-01,1.240706339981333395e-01,-4.704528263980536362e-01,-1.212622293378302407e+00
4.083888007262234110e-01,1.246405360544395324e-01,-4.776435331467039358e-01,-1.215583618327716664e+00
4.042579754491153476e-01,1.252098550891036499e-01,-4.862715460570372628e-01,-1.219127370727536963e+00
4.001316352284672306e-01,1.257785559838458522e-01,-4.966871762077917918e-01,-1.223391669175408314e+00
3.960100345963805113e-01,1.263466036585161600e-01,-5.099625637735303307e-01,-1.228805340065516782e+00
3.918933320016851907e-01,1.269132479765508192e-01,-5.297495584564848592e-01,-1.236830448548419614e+00
3.877786420331138517e-01,1.274545605464870446e-01,-5.424396675697131798e-01,-1.241949945678050726e+00
3.836659464825052934e-01,1.279683291117074129e-01,-5.382737041164138425e-01,-1.240271625135564326e+00
3.795586431255318360e-01,1.284784515792390114e-01,-5.404180929325819172e-01,-1.241135807610344477e+00
3.754573578689073265e-01,1.289878266054610423e-01,-5.463834826580256099e-01,-1.243536683277990607e+00
3.713623436992253279e-01,1.294964227697225634e-01,-5.545146508804597030e-01,-1.246801768879263195e+00
3.672738532162488356e-01,1.300042086994163681e-01,-5.644142707951644855e-01,-1.250765473937925920e+00
3.631921386173294630e-01,1.305111530719145208e-01,-5.760443617426576068e-01,-1.255406054526844173e+00
3.591174516818501083e-01,1.310172246165002274e-01,-5.895926766710355427e-01,-1.260790496740451960e+00
3.550500437556945998e-01,1.315223921162967102e-01,-6.055167762693449696e-01,-1.267089884842170555e+00
3.509901657357429872e-01,1.320266244101930830e-01,-6.247967184382223760e-01,-1.274675142315963683e+00
3.469380680543953099e-01,1.325298903947662865e-01,-6.499487513089856616e-01,-1.284503309185689002e+00
3.428938864013088561e-01,1.330311354805326918e-01,-6.898107579516339349e-01,-1.299927212559085499e+00
3.388525902559499370e-01,1.334827926881801408e-01,-7.132230905872343207e-01,-1.308901482384076997e+00
3.348140072275490597e-01,1.338808585999753387e-01,-6.999465520988632505e-01,-1.303819984544976718e+00
3.307836788345084322e-01,1.342729568571882082e-01,-7.017699708335753961e-01,-1.304519057290300932e+00
3.267624020411041830e-01,1.346641745121035516e-01,-7.129742134897303352e-01,-1.308806407949521855e+00
3.227504248986308166e-01,1.350544874325737277e-01,-7.316966663704760343e-01,-1.315939461514273434e+00
3.187479948847365963e-01,1.354438715422592032e-01,-7.626584558260245394e-01,-1.327651481310522463e+00
3.147539877020246735e-01,1.358159590021182916e-01,-8.036958070465418658e-01,-1.343017426188708008e+00
3.107648581716870306e-01,1.361234871449595596e-01,-8.121032355452779683e-01,-1.346143839099402495e+00
3.067822366551093971e-01,1.363829422780619971e-01,-7.921523643826455796e-01,-1.338712950704013194e+00
3.028101734740837880e-01,1.366417095691627170e-01,-7.945649556636800170e-01,-1.339613733754502878e+00
2.988489136441772609e-01,1.368997730562763471e-01,-8.070504296972653702e-01,-1.344265758582455783e+00
2.948987015145554391e-01,1.371571168208313707e-01,-8.298301982003715160e-01,-1.352712163839880466e+00
2.909597807529097357e-01,1.374137249886521750e-01,-8.739343757143078761e-01,-1.368917227488319677e+00
2.870302209109137359e-01,1.376243389179363230e-01,-9.070776545493119958e-01,-1.380969823909744987e+00
2.831090981239434701e-01,1.377629651971991054e-01,-8.925991705192060088e-01,-1.375717692885864540e+00
2.791988377133850507e-01,1.378750520295404236e-01,-8.792479423218164669e-01,-1.370856645430811094e+00
2.753008571694545159e-01,1.379867868619616966e-01,-8.863988015816670618e-01,-1.373462340794849412e+00
2.714153969379530240e-01,1.380981628021321628e-01,-9.082950669291744994e-01,-1.381410535260671368e+00
2.675426966923697414e-01,1.382091729798591573e-01,-9.602144971742874180e-01,-1.400076604037896022e+00
2.636823148274416440e-01,1.382532312009739917e-01,-9.795082299260664538e-01,-1.406949974208772769e+00
2.598344750207823295e-01,1.382229049387679598e-01,-9.449246781496962733e-01,-1.394605563645038737e+00
2.560000974919979244e-01,1.381850287127232013e-01,-9.362162189130764922e-01,-1.391479866513733121e+00
2.521794355875459637e-01,1.381472879704913337e-01,-9.451719834235734474e-01,-1.394694225779820718e+00
2.483727249838496298e-01,1.381096850400990728e-01,-9.725479141610438027e-01,-1.404474248308257067e+00
2.445804441175856714e-01,1.380622412174606906e-01,-1.025205099390304575e+00,-1.423097009831130411e+00
2.408049058252760000e-01,1.379381738712456562e-01,-1.028918612467091709e+00,-1.424401141696780559e+00
2.370460904406529179e-01,1.377477670000155086e-01,-9.896437750694415669e-01,-1.410547331736670795e+00
2.333021419759621629e-01,1.375581132287436170e-01,-9.857973488026297026e-01,-1.409183220451701857e+00
2.295732913755808569e-01,1.373692242561679044e-01,-1.001457607948249784e+00,-1.414728810743687948e+00
2.258597686525784520e-01,1.371811117338499475e-01,-1.052098324760828874e+00,-1.432514685705116531e+00
2.221662265687198989e-01,1.369311592022503521e-01,-1.067798609690707945e+00,-1.437984217469269632e+00
2.184939509074303454e-01,1.366054497360836284e-01,-1.029583851411157269e+00,-1.424634637867252307e+00
2.148387210520711910e-01,1.362669588965376710e-01,-1.014323936353513922e+00,-1.419268803417278679e+00
2.111996810803783431e-01,1.359299673135450359e-01,-1.023277449925917182e+00,-1.422419575907867273e+00
2.075770554654786659e-01,1.355944957743338564e-01,-1.063321744231606747e+00,-1.436426727762891042e+00
2.039750636680884854e-01,1.352255822853196676e-01,-1.106795710649621789e+00,-1.451480523689388624e+00
2.004006245792834262e-01,1.347677828906156394e-01,-1.080929723819126220e+00,-1.442542797915932207e+00
1.968499122545280533e-01,1.342565350524474455e-01,-1.037076548156100841e+00,-1.427261905943019604e+00
1.933163985825584463e-01,1.337477635551516941e-01,-1.031681624550748744e+00,-1.425370697240107010e+00
1.898003015271423344e-01,1.332414997821508851e-01,-1.059449754516945230e+00,-1.435078309541658825e+00
1.863066216247679652e-01,1.327095718263260060e-01,-1.098104932911681875e+00,-1.448483666774217360e+00
1.828456674392529291e-01,1.320926694617339248e-01,-1.065599033694607733e+00,-1.437219201685883352e+00
1.794127921587787555e-01,1.314194849590045178e-01,-1.012162040200112134e+00,-1.418506975731917974e+00
1.759980378293632963e-01,1.307498539624268874e-01,-9.962514846481211883e-01,-1.412887640489547625e+00
1.726016150891385159e-01,1.300838177779951588e-01,-1.004776328935518492e+00,-1.415901242649189262e+00
1.692244450394947419e-01,1.294180804953661279e-01,-1.055654785699832399e+00,-1.433755483232699746e+00
1.658832688472950401e-01,1.286779221710629417e-01,-1.034958041293909226e+00,-1.426519555174028842e+00
1.625781289445423494e-01,1.278644633143597165e-01,-9.720309488516485352e-01,-1.404290193959798483e+00
1.592925956561748180e-01,1.270529699289583148e-01,-9.472796077691314487e-01,-1.395449607749821741e+00
