x0,z0,x1,z1,face
4.8981466027136094,8.9920473277226645,4.8982028627036263,8.9920403875100874,0
4.8952790532493209,8.9923880976997914,4.8946525257886311,8.9924629447991862,0
4.8946525257886311,8.9924629447991862,4.8945545542323616,8.9924747189391017,0
4.8945545542323616,8.9924747189391017,4.8944856519470843,8.9924831165296126,0
4.8944856519470843,8.9924831165296126,4.8940901788104219,8.9925315145751608,0
4.8928108581096437,8.9926885947042816,4.8927101383428315,8.992700943926442,0
4.8931329655790812,8.9926489334858175,4.8928108581096437,8.9926885947042816,0
4.8816615625713187,8.9941596556722718,4.8829264874575804,8.9939816678307007,0
4.8829264874575804,8.9939816678307007,4.8844465786411337,8.9937719697013989,0
4.8844465786411337,8.9937719697013989,4.885207581935286,8.9936688016245174,0
4.881336338487313,8.9942051368771221,4.8816615625713187,8.9941596556722718,0
4.8904895892542797,8.9929808328021643,4.8907798140561152,8.9929429350252654,0
4.8858825318794352,8.9936049025172888,4.8876151228307654,8.9933525792856805,0
4.8876151228307654,8.9933525792856805,4.8904895892542797,8.9929808328021643,0
4.885207581935286,8.9936688016245174,4.8858825318794352,8.9936049025172888,0
4.8798680774640637,8.9944120517522439,4.8794271469559165,8.9944757943598752,0
4.8794271469559165,8.9944757943598752,4.8783532915934531,8.9946340856303291,0
4.8542377425607848,8.9986452901752738,4.8529164239038876,8.9988982015700696,0
4.8529164239038876,8.9988982015700696,4.8505582239786618,8.9993586322112797,0
4.8492013032865264,8.9996273291782369,4.8480422610928375,8.9998580960063403,0
4.8505582239786618,8.9993586322112797,4.8492013032865264,8.9996273291782369,0
4.8256896154985043,9.0046304407277571,4.8258317803776656,9.0045896224228255,0
4.8255496395136053,9.0046707026725485,4.8256896154985043,9.0046304407277571,0
4.8262653433228406,9.0044891209537461,4.8270039919885201,9.0043197603326242,0
4.8258317803776656,9.0045896224228255,4.8262653433228406,9.0044891209537461,0
4.8270039919885201,9.0043197603326242,4.8278656566990703,9.0041234122367655,0
4.8218848706467945,9.0055173978722678,4.8219338921314172,9.0055086767580157,0
4.8222091879619287,9.0054467210912517,4.8255496395136053,9.0046707026725485,0
4.8200271778461525,9.0059624947343391,4.8215572854069588,9.0055956362331759,0
4.8215572854069588,9.0055956362331759,4.8217752675108798,9.0055434792666826,0
4.8220507549909772,9.005478188303309,4.8221309619556418,9.0054622284368602,0
4.8221309619556418,9.0054622284368602,4.8222091879619287,9.0054467210912517,0
4.8219338921314172,9.0055086767580157,4.8220507549909772,9.005478188303309,0
4.8200213979167605,9.0059638766287531,4.8200271778461525,9.0059624947343391,0
4.8217752675108798,9.0055434792666826,4.8218848706467945,9.0055173978722678,0
4.8143645136188118,9.0073499623613369,4.8142226668879502,9.007385495682211,0
4.8146235044798482,9.007285571379704,4.8143645136188118,9.0073499623613369,0
4.7841622384105067,9.0159646134586264,4.7857363961992991,9.0153283705281879,0
4.7923882276735617,9.0132280599790064,4.797035162138731,9.0119261296726236,0
4.7875138503664436,9.0146132878730683,4.7889532875982646,9.0142011017265915,0
4.797035162138731,9.0119261296726236,4.7994868818200285,9.0112449218723008,0
4.7814994234665109,9.0170484401574473,4.7841622384105067,9.0159646134586264,0
4.7870483247266762,9.0148002590520626,4.7875138503664436,9.0146132878730683,0
4.7901443554536023,9.0138622464841358,4.7923882276735617,9.0132280599790064,0
4.7889532875982646,9.0142011017265915,4.7901443554536023,9.0138622464841358,0
4.7857363961992991,9.0153283705281879,4.7865973450589907,9.0149815946992504,0
4.7865973450589907,9.0149815946992504,4.7870483247266762,9.0148002590520626,0
4.7813033030784791,9.017101501338125,4.7814994234665109,9.0170484401574473,0
4.7808950525961595,9.0172122738292604,4.7813033030784791,9.017101501338125,0
4.7800081129868968,9.0174542636445381,4.7808950525961595,9.0172122738292604,0
4.7759918479672772,9.0190598928913843,4.7800081129868968,9.0174542636445381,0
4.7738787201655786,9.0195836380566021,4.7759918479672772,9.0190598928913843,0
4.7735834758356006,9.0196574913381955,4.7738787201655786,9.0195836380566021,0
4.7729692107508006,9.019811600292245,4.7735834758356006,9.0196574913381955,0
4.7716361942958523,9.0201479343586399,4.7729692107508006,9.019811600292245,0
4.7654572263012032,9.021811105106174,4.7716361942958523,9.0201479343586399,0
4.7613241991495023,9.0231795800197965,4.7654572263012032,9.021811105106174,0
4.7596307566837392,9.0237472386360551,4.7613241991495023,9.0231795800197965,0
4.7536678937759991,9.0254257072449633,4.7581304902984964,9.0242542152499876,0
4.7581304902984964,9.0242542152499876,4.7596307566837392,9.0237472386360551,0
4.7530272281440382,9.0256377333198881,4.7536678937759991,9.0254257072449633,0
4.7527216762198874,9.0257391301906562,4.7530272281440382,9.0256377333198881,0
4.7495587751588886,9.0266103195284124,4.7521379768440468,9.0259333518828608,0
