x,z,cp,tangential_velocity
7.068922819121763457e-01,6.928652206184451878e-02,-1.943906519975506786e-01,-1.092881810626176842e+00
7.051491978293134011e-01,7.002426815311521557e-02,-2.517252725918077694e-01,-1.118805288060352288e+00
7.034028070954772005e-01,7.076341375738395834e-02,-3.357994768555228049e-01,-1.155767916519368832e+00
7.016531366421734361e-01,7.150394747611113488e-02,-5.123858116169823784e-01,-1.229790962569241808e+00
6.998467831831700625e-01,7.207052916141003240e-02,-6.002479287690583032e-01,-1.265009062722104893e+00
6.979791225799485410e-01,7.244788479006913917e-02,-3.825602555333358357e-01,-1.175823224610458073e+00
6.961035069386576346e-01,7.281098627442141036e-02,-2.732441509169469818e-01,-1.128381208154827009e+00
6.942245102145323532e-01,7.317474230449658168e-02,-1.955431636827673625e-01,-1.093408964515458548e+00
6.923421613840268218e-01,7.353914727072669022e-02,-1.067176629273571820e-01,-1.052006493766724393e+00
6.904755377057855137e-01,7.398274388165126947e-02,-5.979432767081327427e-02,-1.029463125940319079e+00
6.886283048561629982e-01,7.451940901747133861e-02,-1.185531894921336704e-01,-1.057616749816365997e+00
6.867814827341496287e-01,7.507074761596628509e-02,-1.600349097261015707e-01,-1.077049167738456381e+00
6.849315025721895989e-01,7.562302899573798698e-02,-1.870722372138193812e-01,-1.089528447179705095e+00
6.830783928992657517e-01,7.617624463992435369e-02,-2.114868568465015919e-01,-1.100675636528083423e+00
6.812221822926214365e-01,7.673038601725579166e-02,-2.385928095510887470e-01,-1.112920846040314160e+00
6.793628993773206393e-01,7.728544458218677971e-02,-2.772335480212329006e-01,-1.130147577983173335e+00
6.774967077143784211e-01,7.782607778293482159e-02,-3.291118979907665665e-01,-1.152871154115136410e+00
6.756110435974911343e-01,7.830481954706519643e-02,-3.318864781206267711e-01,-1.154073861639984822e+00
6.737104131817385211e-01,7.873981731506700388e-02,-2.792319722646701141e-01,-1.131031375455460175e+00
6.718074127656847860e-01,7.917842559770817135e-02,-2.622029347307954783e-01,-1.123478052625326296e+00
6.699014342347766604e-01,7.961772028368946374e-02,-2.522136437556010691e-01,-1.119023522431767725e+00
6.679925069815607630e-01,8.005769459854336634e-02,-2.460452178270315926e-01,-1.116263955266419750e+00
6.660806604440570045e-01,8.049834175732165087e-02,-2.422553153066564491e-01,-1.114565078991198499e+00
6.641659241053039509e-01,8.093965496470006959e-02,-2.401259501802452956e-01,-1.113609424430417327e+00
6.622483274929045205e-01,8.138162741508302156e-02,-2.392590703199815039e-01,-1.113220135606602046e+00
6.603279001785706814e-01,8.182425229270856581e-02,-2.394201932597923577e-01,-1.113292501214210306e+00
6.584046717776674829e-01,8.226752277175353179e-02,-2.404693520674454632e-01,-1.113763597927067028e+00
6.564786719487556432e-01,8.271143201643879617e-02,-2.423279561311950658e-01,-1.114597665586643416e+00
6.545499303931355817e-01,8.315597318113465697e-02,-2.449627527351256884e-01,-1.115778989197737880e+00
6.526184768543877857e-01,8.360113941046640185e-02,-2.483794402304517757e-01,-1.117309017340526012e+00
6.506843411179150660e-01,8.404692383942012623e-02,-2.526232776140859837e-01,-1.119206539300984460e+00
6.487475530104833688e-01,8.449331959344844045e-02,-2.577868363295210408e-01,-1.121510961306005694e+00
6.468081423997609214e-01,8.494031978857660703e-02,-2.640279246698242765e-01,-1.124289964675405429e+00
6.448661391938587117e-01,8.538791753150867803e-02,-2.716058627750250754e-01,-1.127655028266634885e+00
6.429215733408685240e-01,8.583610591973370174e-02,-2.809568250474965279e-01,-1.131793631828478031e+00
6.409744748284013083e-01,8.628487804163233188e-02,-2.928663162789806318e-01,-1.137042794392093548e+00
6.390248736831247722e-01,8.673422697658331182e-02,-3.089355143245686719e-01,-1.144087196993554656e+00
6.370727999703004185e-01,8.718414579507015316e-02,-3.332559892284778780e-01,-1.154667046913731676e+00
6.351182837933198044e-01,8.763462755878809185e-02,-3.832281439255924571e-01,-1.176107199164086570e+00
6.331505279123592622e-01,8.803051125623051476e-02,-4.019369563175572146e-01,-1.184034187140539096e+00
6.311686875348402337e-01,8.836824139622631580e-02,-3.454432028469978100e-01,-1.159932413051294020e+00
6.291836063080058494e-01,8.870289510863878235e-02,-3.181684821557995146e-01,-1.148115186797822762e+00
6.271961756860056081e-01,8.903794489240771104e-02,-3.019021684476197454e-01,-1.141009276232064495e+00
6.252064263174781367e-01,8.937338558065097138e-02,-2.904495862909679538e-01,-1.135979571247198061e+00
6.232143888868202364e-01,8.970921200045817168e-02,-2.817619646779061515e-01,-1.132149267843205465e+00
6.212200941137132615e-01,9.004541897297049791e-02,-2.748795560064449806e-01,-1.129105644307230039e+00
6.192235727526498312e-01,9.038200131346052490e-02,-2.692719480774725671e-01,-1.126619699844394029e+00
6.172248555924590985e-01,9.071895383141215241e-02,-2.646136871618782749e-01,-1.124550437802537273e+00
6.152239734558320183e-01,9.105627133060076317e-02,-2.606896824176199168e-01,-1.122804382970435277e+00
6.132209571988466168e-01,9.139394860917321450e-02,-2.573494110807938995e-01,-1.121315928309588372e+00
6.112158377104912610e-01,9.173198045972817682e-02,-2.544823966998959186e-01,-1.120036783636991107e+00
6.092086459121890396e-01,9.207036166939631949e-02,-2.520039541994016918e-01,-1.118929825413283785e+00
6.071994127573203670e-01,9.240908701992080199e-02,-2.498462250310871102e-01,-1.117965216377990512e+00
6.051881692307459204e-01,9.274815128773769568e-02,-2.479519743704337031e-01,-1.117117708377426855e+00
6.031749463483292439e-01,9.308754924405654441e-02,-2.462696348737338781e-01,-1.116364472237330707e+00
6.011597751564574654e-01,9.342727565494102215e-02,-2.447483449747707152e-01,-1.115682905208630782e+00
5.991426867315631233e-01,9.376732528138960465e-02,-2.433312650382088993e-01,-1.115047651465267631e+00
5.971237121796451053e-01,9.410769287941636585e-02,-2.419433875580512261e-01,-1.114425137709146973e+00
5.951028826357886992e-01,9.444837320013192705e-02,-2.404621263774568973e-01,-1.113760354105611361e+00
5.930802292636853101e-01,9.478936098982426728e-02,-2.386192960442301558e-01,-1.112932745517100086e+00
5.910557832551520674e-01,9.513065099003986669e-02,-2.354300193224609927e-01,-1.111498996545863260e+00
5.890301593320046436e-01,9.547557365005622521e-02,-2.335469850357276833e-01,-1.110651603805499210e+00
5.870036522795898382e-01,9.582573866611732161e-02,-2.365545525406036464e-01,-1.112004744837270742e+00
5.849757105716347771e-01,9.617780916112533829e-02,-2.398379942281665400e-01,-1.113480127450942270e+00
5.829461026586241212e-01,9.653016892561108730e-02,-2.419163830681489991e-01,-1.114413021759952827e+00
5.809148598396225438e-01,9.688281252575112190e-02,-2.436461038643178423e-01,-1.115188819825736033e+00
5.788820134389072170e-01,9.723573452334485778e-02,-2.452372865125935775e-01,-1.115902005783927953e+00
5.768475948054843094e-01,9.758892947589850597e-02,-2.467774926378740741e-01,-1.116591909624046197e+00
5.748116353126058176e-01,9.794239193670897792e-02,-2.483114687365772788e-01,-1.117278599426560826e+00
5.727741663572858410e-01,9.829611645494787386e-02,-2.498649774479295704e-01,-1.117973603198183508e+00
5.707352193598161927e-01,9.865009757574555449e-02,-2.514541538492502948e-01,-1.118684117098857511e+00
5.686948257632816750e-01,9.900432984027524030e-02,-2.530898282797353627e-01,-1.119414949104993617e+00
5.666530170330756899e-01,9.935880778583719430e-02,-2.547797602872241551e-01,-1.120169523013023305e+00
5.646098246564146272e-01,9.971352594594301566e-02,-2.565298931570165752e-01,-1.120950441882698323e+00
5.625652801418528082e-01,1.000684788503998363e-01,-2.583451019574807273e-01,-1.121759823650981369e+00
5.605194150187954305e-01,1.004236610253947948e-01,-2.602296479206189783e-01,-1.122599504685717786e+00
5.584722608370137342e-01,1.007790669935793582e-01,-2.621874186386354832e-01,-1.123471147221251742e+00
5.564238491661577246e-01,1.011346912741538234e-01,-2.642219194829329432e-01,-1.124376235733810292e+00
5.543742115952693394e-01,1.014905283829518751e-01,-2.663357754797464061e-01,-1.125315855873250559e+00
5.523233797322955052e-01,1.018465728325251007e-01,-2.685288998330868093e-01,-1.126289882682556476e+00
5.502713852036003050e-01,1.022028191322276458e-01,-2.707921933480295085e-01,-1.127294191126712697e+00
5.482182596534781460e-01,1.025592617883008539e-01,-2.730820824381714473e-01,-1.128309391274472828e+00
5.461640347436645948e-01,1.029158953039580604e-01,-2.751660643100874992e-01,-1.129232511181859078e+00
5.441088623448986361e-01,1.032733897016208241e-01,-2.771117270254548348e-01,-1.130093680641323983e+00
5.420535316689367722e-01,1.036357962070770244e-01,-2.851993156755374681e-01,-1.133666315842337013e+00
5.399965180950747623e-01,1.039944545709246826e-01,-2.938557898114531053e-01,-1.137477819481089059e+00
5.379370955737144966e-01,1.043453010472241149e-01,-2.904725399517507078e-01,-1.135989674227609658e+00
5.358767317352581827e-01,1.046963078877921061e-01,-2.908566712013203048e-01,-1.136158735037195555e+00
5.338154583530647646e-01,1.050474696796689367e-01,-2.921870790558560582e-01,-1.136744069285543279e+00
5.317533072145197437e-01,1.053987810075054099e-01,-2.939815861903700700e-01,-1.137533114326950034e+00
5.296903101205447939e-01,1.057502364536462292e-01,-2.960770613845769006e-01,-1.138453802920688096e+00
5.276264988851070425e-01,1.061018305982136256e-01,-2.984031713841692746e-01,-1.139474954259271700e+00
5.255619053347289071e-01,1.064535580191909858e-01,-3.009267196683580448e-01,-1.140581746157792065e+00
5.234965613079967106e-01,1.068054132925063682e-01,-3.036328637757106375e-01,-1.141767429810340406e+00
5.214304986550706289e-01,1.071573909921161721e-01,-3.065176207981561429e-01,-1.143030017452803415e+00
5.193637492371924180e-01,1.075094856900888629e-01,-3.095847041849046910e-01,-1.144370877025846278e+00
5.172963449261948066e-01,1.078616919566886545e-01,-3.128443860856422454e-01,-1.145794216290884515e+00
5.152283176040097779e-01,1.082140043604591650e-01,-3.163135609890590505e-01,-1.147307090969570842e+00
5.131596991621769632e-01,1.085664174683073357e-01,-3.200167822050166144e-01,-1.148919832801669649e+00
5.110905215013517022e-01,1.089189258455870862e-01,-3.239883847844089448e-01,-1.150646941848110449e+00
5.090208165308132138e-01,1.092715240561831502e-01,-3.282761425197220362e-01,-1.152508630128088019e+00
5.069506161679725453e-01,1.096242066625949529e-01,-3.329474219747436958e-01,-1.154533421766015255e+00
5.048799523378801890e-01,1.099769682260203912e-01,-3.380998081908934694e-01,-1.156762641249661661e+00
5.028088569727339197e-01,1.103298033064397943e-01,-3.438804491645472972e-01,-1.159258577352157094e+00
5.007373620113863000e-01,1.106827064626997453e-01,-3.505241125839979599e-01,-1.162120524121314169e+00
4.986654993988522411e-01,1.110356722525970008e-01,-3.584367121393368105e-01,-1.165519932107270673e+00
4.965933010858163410e-01,1.113886952329624369e-01,-3.684107389739097460e-01,-1.169790895405631748e+00
4.945207990281399457e-01,1.117417699597449826e-01,-3.823500910050712243e-01,-1.175733852113254096e+00
4.924480251863685432e-01,1.120948909880956079e-01,-4.074622829522838163e-01,-1.186365155823570161e+00
4.903719342382800161e-01,1.124282471801167083e-01,-4.290711000287454890e-01,-1.195437618627063880e+00
4.882898190338517130e-01,1.127232234355767942e-01,-4.128427115332313768e-01,-1.188630603481683590e+00
4.862047883831261408e-01,1.129996170375077991e-01,-3.847443960070415780e-01,-1.176751628852512610e+00
4.841196130200597914e-01,1.132760298226412471e-01,-3.701123423348520181e-01,-1.170517980355215260e+00
4.820343251006363738e-01,1.135524575283500676e-01,-3.592992314346608040e-01,-1.165889888211858905e+00
4.799489567825750425e-01,1.138288958917770821e-01,-3.498990773798693610e-01,-1.161851572869731619e+00
4.778635402248350150e-01,1.141053406499007716e-01,-3.406012419269788261e-01,-1.157843358113254784e+00
4.757781075871195808e-01,1.143817875396009598e-01,-3.301138209617096031e-01,-1.153305606056655552e+00
4.736926910293797199e-01,1.146582322977246216e-01,-3.161485413039648584e-01,-1.147235172623279009e+00
4.716073227113183330e-01,1.149346706611516500e-01,-2.909049501169496121e-01,-1.136179981392450689e+00
4.695260282918712891e-01,1.152374264371849588e-01,-2.758083266783524223e-01,-1.129516855420206856e+00
4.674507579883075414e-01,1.155791406132511967e-01,-2.991363313496449017e-01,-1.139796618414726126e+00
4.653775500007741872e-01,1.159334778510366648e-01,-3.248833816736063085e-01,-1.151035786443499909e+00
4.633045178764571559e-01,1.162877850315935796e-01,-3.404057445878887478e-01,-1.157758931983635664e+00
4.612316935840760079e-01,1.166420566910669754e-01,-3.526478314674645897e-01,-1.163033890936745030e+00
4.591591090891455895e-01,1.169962873661495872e-01,-3.633690037272736539e-01,-1.167633933956731873e+00
4.570867963534829270e-01,1.173504715941661863e-01,-3.733572855011704217e-01,-1.171903274806061157e+00
4.550147873347137883e-01,1.177046039131578459e-01,-3.830770029089882733e-01,-1.176042942629642374e+00
4.529431139857805211e-01,1.180586788619661098e-01,-3.928744154989771697e-01,-1.180201006396358387e+00
4.508718082544489469e-01,1.184126909803172728e-01,-4.030793785157977815e-01,-1.184516516776274342e+00
4.488009020828157003e-01,1.187666348089065349e-01,-4.140945684510666247e-01,-1.189157083169026352e+00
4.467304274068158443e-01,1.191205048894821983e-01,-4.265429376162570563e-01,-1.194379729238677745e+00
4.446604161557302648e-01,1.194742957649298498e-01,-4.416637379778449723e-01,-1.200693024039802159e+00
4.425909002516930091e-01,1.198280019793565576e-01,-4.631129018357502680e-01,-1.209592039423106558e+00
4.405210871903039171e-01,1.201762340663687922e-01,-4.934456324317757492e-01,-1.222066132593394361e+00
4.384471618232844148e-01,1.204943130099184745e-01,-5.024230865966328174e-01,-1.225733693179979822e+00
4.363694827307352808e-01,1.207841795640472865e-01,-4.786419324714203949e-01,-1.215994215640609166e+00
4.342919304532815161e-01,1.210705121919652127e-01,-4.664260228203160885e-01,-1.210960785005161133e+00
4.322150362835256443e-01,1.213567541180949894e-01,-4.608450400900543364e-01,-1.208654226853178359e+00
4.301388322497449734e-01,1.216429009282319895e-01,-4.580528982119818071e-01,-1.207498612095261104e+00
4.280633503695741027e-01,1.219289482096384131e-01,-4.568698617453819111e-01,-1.207008641951407890e+00
4.259886226495111505e-01,1.222148915511113432e-01,-4.567569650776752699e-01,-1.206961873912210770e+00
4.239146810844239832e-01,1.225007265430507197e-01,-4.574233027618261893e-01,-1.207237881596591622e+00
4.218415576570572201e-01,1.227864487775273961e-01,-4.586960598715017490e-01,-1.207764902566514253e+00
4.197692843375386840e-01,1.230720538483510151e-01,-4.604664688209207934e-01,-1.208497608115514987e+00
4.176978930828864067e-01,1.233575373511381079e-01,-4.626640321620283380e-01,-1.209406479295537906e+00
4.156274158365160787e-01,1.236428948833799002e-01,-4.652431015925628799e-01,-1.210472263867521603e+00
4.135578845277482207e-01,1.239281220445102166e-01,-4.681755591955745199e-01,-1.211682944996575584e+00
4.114893310713155228e-01,1.242132144359734125e-01,-4.714468800881264077e-01,-1.213032101837427268e+00
4.094217873668712926e-01,1.244981676612921251e-01,-4.750543601785086611e-01,-1.214518159674242481e+00
4.073552852984971828e-01,1.247829773261351360e-01,-4.790070655851887960e-01,-1.216144344058380566e+00
4.052898567342114733e-01,1.250676390383850534e-01,-4.833276185598702757e-01,-1.217919380977193544e+00
4.032255335254775752e-01,1.253521484082061321e-01,-4.880566138419484279e-01,-1.219859259850065047e+00
4.011623475067131461e-01,1.256365010481119704e-01,-4.932617554852274377e-01,-1.221990898282482085e+00
3.991003304947988717e-01,1.259206925730330939e-01,-4.990570360760167024e-01,-1.224359847461528261e+00
3.970395142885878026e-01,1.262047186003846244e-01,-5.056471485176046166e-01,-1.227048144335667335e+00
3.949799306684153022e-01,1.264885747501338087e-01,-5.134510688042359661e-01,-1.230223991313872833e+00
3.929216113956087164e-01,1.267722566448677424e-01,-5.235966107488965182e-01,-1.234340557038006603e+00
3.908644924210858962e-01,1.270550448131531895e-01,-5.388525680540230400e-01,-1.240504964945333466e+00
3.888072693612822928e-01,1.273268061867013912e-01,-5.478393902452702857e-01,-1.244121935440923865e+00
3.867496983672338851e-01,1.275853305883521416e-01,-5.411462892839717931e-01,-1.241429131800914298e+00
3.846931484602100770e-01,1.278407517788497372e-01,-5.371244918041695460e-01,-1.239808247998120727e+00
3.826380239036498709e-01,1.280959959424193273e-01,-5.369594531528587567e-01,-1.239741688075729265e+00
3.805843563901163407e-01,1.283510591428801417e-01,-5.383664024422185612e-01,-1.240308994743736681e+00
3.785321775897030339e-01,1.286059374468421779e-01,-5.407296704232080753e-01,-1.241261322374627163e+00
3.764815191495458624e-01,1.288606269237665969e-01,-5.437843979735677014e-01,-1.242491206396877379e+00
3.744324126933346597e-01,1.291151236460266194e-01,-5.473957093784034278e-01,-1.243943611816228367e+00
3.723848898208257929e-01,1.293694236889680049e-01,-5.514900786155230161e-01,-1.245588246016926304e+00
3.703389821073549415e-01,1.296235231309694758e-01,-5.560280035222813222e-01,-1.247408515091299686e+00
3.682947211033499313e-01,1.298774180535032796e-01,-5.609915939555518705e-01,-1.249396491893406846e+00
3.662521383338442904e-01,1.301311045411956413e-01,-5.663786624300566341e-01,-1.251550503347770071e+00
3.642112652979911935e-01,1.303845786818871311e-01,-5.722001720646427980e-01,-1.253874065472542876e+00
3.621721334685774063e-01,1.306378365666929220e-01,-5.784798153228172257e-01,-1.256375666479901732e+00
3.601347742915383399e-01,1.308908742900631028e-01,-5.852553795335704301e-01,-1.259069251285873658e+00
3.580992191854727724e-01,1.311436879498429908e-01,-5.925821504453123723e-01,-1.261975495184162632e+00
3.560654995411586254e-01,1.313962736473331949e-01,-6.005392925587209607e-01,-1.265124220208719619e+00
3.540336467210686289e-01,1.316486274873497897e-01,-6.092413591362408898e-01,-1.268558772440694149e+00
3.520036920588868190e-01,1.319007455782844063e-01,-6.188597831362196988e-01,-1.272344207805505611e+00
3.499756668590252029e-01,1.321526240321641565e-01,-6.296662036203219959e-01,-1.276583802035856197e+00
3.479496023961411999e-01,1.324042589647117518e-01,-6.421309522858980046e-01,-1.281456574483075483e+00
3.459255299146551388e-01,1.326556464954052050e-01,-6.571933999146115646e-01,-1.287320239845008985e+00
3.439034806282686429e-01,1.329067827475378105e-01,-6.773164860206259963e-01,-1.295112537975223965e+00
3.418833714566682502e-01,1.331566403026107626e-01,-7.096355186749252475e-01,-1.307530312717424259e+00
3.398629232991299265e-01,1.333845004929040678e-01,-7.271111263661791391e-01,-1.314195999981045082e+00
3.378417363253714556e-01,1.335863001454785093e-01,-7.092403994260469968e-01,-1.307379210262289204e+00
3.358221550616320439e-01,1.337827789969734393e-01,-6.990396393207951586e-01,-1.303472147504807666e+00
3.338047590069896375e-01,1.339790452561941958e-01,-6.970547754881044611e-01,-1.302710549388506500e+00
3.317895792721870518e-01,1.341750958964723073e-01,-6.985998497551175745e-01,-1.303303437329587311e+00
3.297766469337887196e-01,1.343709278944643926e-01,-7.024435551539187639e-01,-1.304777205178692112e+00
3.277659930337014638e-01,1.345665382301987623e-01,-7.081317704749421349e-01,-1.306955152434444489e+00
3.257576485786954912e-01,1.347619238871220482e-01,-7.155442085228733706e-01,-1.309787848669727639e+00
3.237516445399268861e-01,1.349570818521457771e-01,-7.247917176351010848e-01,-1.313313259521543541e+00
3.217480118524594368e-01,1.351520091156926395e-01,-7.362530864640679518e-01,-1.317669566493841371e+00
3.197467814147879617e-01,1.353467026717430910e-01,-7.507941968355005269e-01,-1.323175799671192809e+00
3.177479840883611351e-01,1.355411595178817041e-01,-7.705856066026977036e-01,-1.330633535802663303e+00
3.157516506971065895e-01,1.357353766553433538e-01,-8.040717933578998000e-01,-1.343157397090117611e+00
3.137564408408214378e-01,1.359130072690638014e-01,-8.331152971426376563e-01,-1.353925883179222467e+00
3.117611734594649686e-01,1.360585803707339836e-01,-8.214056647811802669e-01,-1.349594629798585244e+00
3.097672537854124775e-01,1.361884778998548040e-01,-7.984547892900797361e-01,-1.341064796827535766e+00
3.077759276727675131e-01,1.363182064666935145e-01,-7.911374656894964996e-01,-1.338333839402372938e+00
3.057872258302424262e-01,1.364477640706751593e-01,-7.893759147216596883e-01,-1.337675564074360945e+00
3.038011789260796069e-01,1.365771487138611184e-01,-7.909276312805861853e-01,-1.338255443209773077e+00
3.018178175875790847e-01,1.367063584009802490e-01,-7.949787793011204862e-01,-1.339768181179535445e+00
2.998371724006263506e-01,1.368353911394592781e-01,-8.012489194898155809e-01,-1.342106150604271519e+00
2.978592739092203456e-01,1.369642449394537775e-01,-8.097727426725018773e-01,-1.345277942535482829e+00
2.958841526150026713e-01,1.370929178138787230e-01,-8.208944675027447513e-01,-1.349405227314147027e+00
2.939118389767868544e-01,1.372214077784392472e-01,-8.354557603452315018e-01,-1.354789932183300349e+00
2.919423634100891674e-01,1.373497128516611432e-01,-8.555095030920383259e-01,-1.362170878815150088e+00
2.899757562866591698e-01,1.374778310549214511e-01,-8.882752264518967156e-01,-1.374145271232956933e+00
2.880115481102950570e-01,1.375962093701005862e-01,-9.300976593046166307e-01,-1.389279546853194214e+00
2.860485953917290547e-01,1.376787050961243986e-01,-9.280518730418634288e-01,-1.388543075688278172e+00
2.840874307329839255e-01,1.377349214886963713e-01,-8.925432325409203838e-01,-1.375697362264288293e+00
2.821292606645797174e-01,1.377910520419353135e-01,-8.806522435879438060e-01,-1.371368748217613343e+00
2.801741153839211185e-01,1.378470958902387189e-01,-8.765504119680576078e-01,-1.369872407185449337e+00
2.782220250417668517e-01,1.379030521693410671e-01,-8.770095226851224446e-01,-1.370039971199790374e+00
2.762730197417652134e-01,1.379589200163273688e-01,-8.809695475424907940e-01,-1.371484432118166952e+00
2.743271295399889453e-01,1.380146985696462658e-01,-8.882046994511729743e-01,-1.374119608859131647e+00
2.723843844444718831e-01,1.380703869691234931e-01,-8.990949476779330762e-01,-1.378076539121805499e+00
2.704448144147467148e-01,1.381259843559750622e-01,-9.149022820882355411e-01,-1.383799942942705696e+00
2.685084493613828505e-01,1.381814898728204177e-01,-9.392040204340177389e-01,-1.392553058390960441e+00
2.665753191455246252e-01,1.382369026636958709e-01,-9.880412351343290656e-01,-1.409979161241161405e+00
2.646451214451528422e-01,1.382627418662165375e-01,-1.007876657193108816e+00,-1.416995644733288762e+00
2.627178697960830256e-01,1.382513872964559187e-01,-9.707814233047598051e-01,-1.403845227688850228e+00
2.607939266459667893e-01,1.382323824631801201e-01,-9.469317544613569115e-01,-1.395324963749074776e+00
2.588733384883772359e-01,1.382134107707347070e-01,-9.371730310439643219e-01,-1.391823635035690954e+00
2.569561349411598750e-01,1.381944725116866501e-01,-9.337197987638761187e-01,-1.390582539356753244e+00
2.550423455699649677e-01,1.381755679780873047e-01,-9.345515456041744162e-01,-1.390881571379883663e+00
2.531319998877922806e-01,1.381566974614680254e-01,-9.390357125540862437e-01,-1.392492625673143802e+00
2.512251273545352825e-01,1.381378612528354477e-01,-9.472528387230778613e-01,-1.395440016168046471e+00
2.493217573765271200e-01,1.381190596426672967e-01,-9.600288055594259351e-01,-1.400010287661996422e+00
2.474219193060877842e-01,1.381002929209075858e-01,-9.797298126649423011e-01,-1.407028717782598193e+00
2.455256424410703908e-01,1.380815613769624250e-01,-1.015208349669798782e+00,-1.419580342801984196e+00
2.436331996452457682e-01,1.380528842760837538e-01,-1.061613468065853549e+00,-1.435831977658198477e+00
2.417455388717832387e-01,1.379858226587050707e-01,-1.052516675150120040e+00,-1.432660697845138831e+00
2.398624433752981622e-01,1.378904324133687354e-01,-1.008158169758213152e+00,-1.417094975560287962e+00
2.379830211914791271e-01,1.377952282436706311e-01,-9.912711334833601562e-01,-1.411124067360258749e+00
2.361073013033411216e-01,1.377002116177768465e-01,-9.838357878484957908e-01,-1.408487056329768228e+00
2.342353126368053595e-01,1.376053840009613116e-01,-9.821328955759065504e-01,-1.407882415394093423e+00
2.323670840602526377e-01,1.375107468555831769e-01,-9.850430447207734197e-01,-1.408915556277512859e+00
2.305026443840788586e-01,1.374163016410643035e-01,-9.925747784755962755e-01,-1.411585908995834471e+00
2.286420223602502744e-01,1.373220498138667256e-01,-1.005840849391083758e+00,-1.416277108969527854e+00
2.267852466818601198e-01,1.372279928274702243e-01,-1.028399063000969171e+00,-1.424218755318497065e+00
2.249323459826862992e-01,1.371341321323498730e-01,-1.076470149303258683e+00,-1.440996235006621662e+00
2.230850229304488508e-01,1.370162439066766602e-01,-1.101625680972548427e+00,-1.449698479330287615e+00
2.212443815457641183e-01,1.368601520701974161e-01,-1.066677609595814147e+00,-1.437594382847892982e+00
2.194087702584505695e-01,1.366901661513059696e-01,-1.032505122763989647e+00,-1.425659539568963741e+00
2.175771359818457484e-01,1.365205485216184345e-01,-1.017900801965424762e+00,-1.420528353101558006e+00
2.157495069620159467e-01,1.363513017968485397e-01,-1.011506089148398679e+00,-1.418275745103327434e+00
2.139259113832616133e-01,1.361824285869901452e-01,-1.010681578743085396e+00,-1.417985041791021583e+00
2.121063773676824527e-01,1.360139314962769963e-01,-1.014745986493938545e+00,-1.419417481396484160e+00
2.102909329747439382e-01,1.358458131231427557e-01,-1.024084173266419207e+00,-1.422703121971136797e+00
2.084796062008442974e-01,1.356780760601806746e-01,-1.040413266374466517e+00,-1.428430350550724759e+00
2.066724249788831624e-01,1.355107228941037634e-01,-1.068831600020490491e+00,-1.438343352618035587e+00
2.048694171778304707e-01,1.353437562057048238e-01,-1.133615080334081870e+00,-1.460689932988545658e+00
2.030746066024014529e-01,1.351421958827675462e-01,-1.149706402880212863e+00,-1.466187710656521981e+00
2.012893775969393506e-01,1.348957496244380938e-01,-1.094197353293496988e+00,-1.447134186346759277e+00
1.995097490835633369e-01,1.346395105526713709e-01,-1.056163307773718252e+00,-1.433932811457258705e+00
1.977343792319860571e-01,1.343838846625535488e-01,-1.037808731782890348e+00,-1.427518382292462862e+00
1.959632954206067257e-01,1.341288758961520777e-01,-1.028575295982555815e+00,-1.424280624028339437e+00
1.941965249617290390e-01,1.338744881860176594e-01,-1.025862134982072238e+00,-1.423327838195428630e+00
1.924340951011387635e-01,1.336207254551233792e-01,-1.029241109231643136e+00,-1.424514341532454820e+00
1.906760330176845986e-01,1.333675916168045039e-01,-1.039904187337008512e+00,-1.428252144173782989e+00
1.889223658228587344e-01,1.331150905746979751e-01,-1.062273356413575343e+00,-1.436061752298129823e+00
1.871731205603787696e-01,1.328632262226822069e-01,-1.117959799805770871e+00,-1.455321201592889135e+00
1.854331078528302368e-01,1.325837993089638567e-01,-1.137555399534693201e+00,-1.462038097839688078e+00
1.837050188405938145e-01,1.322611876858220126e-01,-1.086024447356340961e+00,-1.444307601363484128e+00
1.819840773626272834e-01,1.319237122349483093e-01,-1.039838685644232985e+00,-1.428229213272236953e+00
1.802676264874922551e-01,1.315871173882291467e-01,-1.016179529637907919e+00,-1.419922367468696489e+00
1.785556926849846127e-01,1.312514083363734430e-01,-1.002098409605611362e+00,-1.414955267704817388e+00
1.768483023552412936e-01,1.309165902564301542e-01,-9.943866211893919171e-01,-1.412227538744869504e+00
1.751454818283334769e-01,1.305826683117081721e-01,-9.921229403711659955e-01,-1.411425853656920193e+00
1.734472573638600190e-01,1.302496476516970536e-01,-9.956406807859921049e-01,-1.412671469516529887e+00
1.717536551505430553e-01,1.299175334119872516e-01,-1.006926157029626623e+00,-1.416660212270262953e+00
1.700647013058237955e-01,1.295863307141912890e-01,-1.033265547083326297e+00,-1.425926206745400382e+00
1.683811334694969575e-01,1.292527076712720047e-01,-1.090412068458048722e+00,-1.445825739312331049e+00
1.667105765619525115e-01,1.288822587822648358e-01,-1.074907666714721710e+00,-1.440453979381056682e+00
1.650529682060796199e-01,1.284757235008809340e-01,-1.013044933302823303e+00,-1.418818146663913815e+00
1.634007098303230654e-01,1.280676324467900640e-01,-9.799358104542261749e-01,-1.407101919000264267e+00
1.617531782834432663e-01,1.276607088714707683e-01,-9.602895614401796287e-01,-1.400103410980838792e+00
1.601103989724149967e-01,1.272549590501880212e-01,-9.480210868498841759e-01,-1.395715259947344800e+00
